,a,b,c,d,e,f,g
10,서울특별시 서대문구,공동작업장(해피워크),마감,,02-6380-9988,"1. 활동시간 : 일 3시간 /  주 2~3회 / 월 30시간 활동2. 활동비 : 월 27만원3. 신청자격 : 만 65세 이상 기초연금수급자4. 준비서류 : 주민등록등본 1부(3개월 이내), 관련자격증 사본(또는 관련 이력서), 코로나19 백신접종 본인확인가능 서류5. 문의 : ***-****-****6. 접수 : 서대문구 모래내로 13길, 13 서대문시니어클럽",2021-12-17
11,서울특별시 서대문구,안산숲사랑,마감,,02-6380-9988,"1. 활동시간 : 일 3시간 / 주 2-3회 / 월 30시간 이상     2. 활동비: 월270,000원     3. 신청자격 : 만 65세 이상 기초연금수급자     ",2021-12-17
12,서울특별시 서대문구,경로당 환경지킴이,마감,서울특별시 서대문구 홍제동 294-46 유진상가,02-363-1334,"1. 활동시간: 주3회 / 월30시간 활동2. 활동비: 월27만원3. 신청자격: 만65세이상 기초연금수급자4. 신청제외자- 국민기초생활보장법에 의한 생계급여수급자- 정부부처 및 지자체에서 추진 중인 일자리 사업 참여자- 국민건강보험 직장가입자- 장기요양보험 등급판정자5. 참여선발: 개별상담을 통해 참여자선발기준표 작성하여 고득점자순으로 통합 선발6. 준비서류: 주민등록등본 1부. 우리은행 통장사본, 코로나백신 확인서7. 신청장소: 대한노인회서대문구지회(유진상가 2층)",2021-12-17
13,서울특별시 서대문구,어르신복지지킴이,마감,서울 서대문구홍제2동,02-733-9225~6,"공익형 사업1. 사 업 명 : 어르신복지지킴이2. 활동기간 : 2021.2.1~11.303. 활동시간 : 주2~3회 / 월 30시간 활동4. 활동내용 : 복지센터 안내 및 질서유지, 안전사고 예방 및 관리,환경정비를 통한 어르신 문화 복지 공간 조성,교육 프로그램 관리 등 복지센터 업무지원,지역 내 기초생활수급자, 차상위계층, 저소득층 어르신 및 장애인, 고령자 등  취약계층을 대상으로 이미용 서비스(파마, 염색, 컷트) 제공5. 활동비 : 월27만원6. 신청자격 : 만65세 이상 기초연금 수급자7. 신청제외자: - 국민기초생활보장법에 의한 생계급여 수급자  (의료급여,교육급여,주거급여 수급자는 참여가능) - 정부부처 및 지자체에서 추진 중인 일자리 사업참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급),인지지원등급8. 참여자선발: 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발9. 준비서류 : 주민등록등본 1부, 본인통장사본(활동비지급용)1부,코로나19백신접종증명서1부,  신분증지참10. 신청장소 : 인왕어르신복지센터(서울시 서대문구 통일로26길 12-5)",2021-12-17
14,서울특별시 서대문구,복지시설지원사업,마감,서울 서대문구천연동,02-3645-0612,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동2. 활 동 비 : 월 270,000원",2021-12-17
15,서울특별시 서대문구,가재울환경지킴이,마감,서울 서대문구북가좌2동,02-376-5040,"● 모집분야 : 가재울환경지킴이● 모집인원 : 6명● 근무시간 : 주 2~3회 일 3시간 월 30시간● 근무기간 : 1월~10월(10개월)● 급여 : 월 만근시 27만원● 업무내용 : 센터 내부 및 외부 환경정화● 모집대상 및 참여조건 : 서대문구 거주 만 65세 이상 기초연금수급 어르신● 신청방법 및 신청장소 : 노인일자리사업수행기관 및 북가좌2동노인복지센터 방문접수 ● 신청제외자 : - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 -국민기초생활보장법에 의한 생계급여수급자 - 장기요양보험 등급판정자(1~5등급), 인지지원등급판정자● 참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발● 준비서류 : 주민등록등본 1부, 건강보험자격득실 확인서 1부, 관련자격증 사본(또는 관련 이력서)● 신청장소 : 오프라인(관내주민센터, 북가좌2동노인복지센터), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)",2021-12-17
16,서울특별시 서대문구,요보호 어르신을 위한 노인돌봄지원사업,마감,서울 서대문구천연동,02-6945-0613,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동
2. 활 동 비 : 월 270,000원
3. 신청자격 : 만 65세 이상 기초연금수급자
                     (국민기초생활보장법에 의한 생계급여 수급자, 국민건강보험 직장가입자, 장기요양보험 등급판정자 제외)
4. 참여자선발 : 개별 상담을 통해 '참여자 선발기준표; 작성하여 고득점자순으로 통합 선발
5. 준비서류 : 주민등록등본 1부 , 백신접종증명서(2차 완료 해당시)
                     (합격자 추가제출 서류 : 사진 1매, 통장사본)
6. 신청장소 : 본 복지관 1층 노인일자리 사무실",2021-12-17
17,서울특별시 서대문구,불법촬영단속사업,마감,서울 서대문구천연동,02-6945-0613,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동
2. 활 동 비 : 월 270,000원
3. 신청자격 : 만 65세 이상 기초연금수급자
                     (국민기초생활보장법에 의한 생계급여 수급자, 국민건강보험 직장가입자, 장기요양보험 등급판정자 제외)
4. 참여자선발 : 개별 상담을 통해 '참여자 선발기준표; 작성하여 고득점자순으로 통합 선발
5. 준비서류 : 주민등록등본 1부, 백신접종증명서(2차 완료 해당시)
                     (합격자 추가제출 서류 : 사진 1매, 통장사본)
6. 신청장소 : 본 복지관 1층 노인일자리 사무실",2021-12-17
18,서울특별시 서대문구,1·3세대 통합을 위한 강사파견사업,마감,서울 서대문구천연동,02-6945-0613,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동
2. 활 동 비 : 월 270,000원
3. 신청자격 : 만 65세 이상 기초연금수급자
                     (국민기초생활보장법에 의한 생계급여 수급자, 국민건강보험 직장가입자, 장기요양보험 등급판정자 제외)
4. 참여자선발 : 개별 상담을 통해 '참여자 선발기준표; 작성하여 고득점자순으로 통합 선발
5. 준비서류 : 주민등록등본 1부, 백신접종증명서(2차 완료 해당시)
                     (합격자 추가제출 서류 : 사진 1매, 통장사본)
6. 신청장소 : 본 복지관 1층 노인일자리 사무실",2021-12-17
19,서울특별시 서대문구,공공자전거대여소따릉이사업,마감,서울특별시 서대문구 홍제동 294-46 유진상가,070-4467-3729,"1. 활동시간: 주3회 / 월30시간 활동2. 활동비: 월27만원3. 신청자격: 만65세이상 기초연금수급자4. 신청제외자- 국민기초생활보장법에 의한 생계급여수급자- 정부부처 및 지자체에서 추진 중인 일자리 사업 참여자- 국민건강보험 직장가입자- 장기요양보험 등급판정자5. 참여선발: 개별상담을 통해 참여자선발기준표 작성하여 고득점자순으로 통합 선발6. 준비서류: 주민등록등본 1부. 우리은행 통장사본, 코로나백신 확인서7. 신청장소: 대한노인회서대문구지회(유진상가 2층) ",2021-12-17
20,서울특별시 서대문구,가재울행복도우미,마감,서울 서대문구북가좌2동,02-376-5040,● 모집분야 : 가재울행복도우미● 모집인원 : 14명● 근무시간 : 주 2~3회 일 3시간 월 30시간● 근무기간 : 1월~10월(10개월),2021-12-17
21,서울특별시 서대문구,보육도우미(손주사랑)파견사업,마감,서울 서대문구천연동,02-6945-0613,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동
2. 활 동 비 : 월 270,000원
3. 신청자격 : 만 65세 이상 기초연금수급자
                     (국민기초생활보장법에 의한 생계급여 수급자, 국민건강보험 직장가입자, 장기요양보험 등급판정자 제외)
4. 참여자선발 : 개별 상담을 통해 '참여자 선발기준표; 작성하여 고득점자순으로 통합 선발
5. 준비서류 : 주민등록등본 1부, 백신접종증명서(2차 완료 해당시)
                     (합격자 추가제출 서류 : 사진 1매, 통장사본)
6. 신청장소 : 본 복지관 1층 노인일자리 사무실",2021-12-17
22,서울특별시 서대문구,은빛행복나누미,마감,서울 서대문구 홍은동 세검정로1길 116,02-391-2385,"은빛행복나누미사업은 거동이 불편하여 가정으로 식사 및 밑반찬 배달 서비스를 제공해야하는 대상자를 위한 식사 조리 및 포상, 배달하는 활동이며, 배달 시 간단한 안부확인, 말벗활동를 제공합니다. 1. 모집대상 및 참여조건 : 서대문구 거주 만 65세 이상 노인, 기초연금 수급자2. 신청제외자 - 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)3. 모집인원 : 704. 업무내용 : 식사 조리 및 포상, 배달 등5. 구비서류 : 주민등록등본 1부, 통장사본, 백신접종증명서, 조리보조의 경우 건강진단결과서(구.보건증) 제출6. 활동조건 : 월 30시간( 일일 3시간, 총 10일 활동)7. 활동비기준 : 월 27만원 (만근 기준)8. 사무실위치 : 서울시 서대문구 세검정로 1길 116 홍은종합사회복지관 1층 요양사업팀9. 문의 :***-****-****",2021-12-17
23,서울특별시 서대문구,숲생태해설사업,마감,서울 서대문구천연동,02-363-9857,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동2. 활 동 비 : 월 270,000원3. 신청자격 : 만 65세 이상 기초연금수급자                     (국민기초생활보장법에 의한 생계급여 수급자, 국민건강보험 직장가입자, 장기요양보험 등급판정자 제외)4. 참여자선발 : 개별 상담을 통해 '참여자 선발기준표; 작성하여 고득점자순으로 통합 선발5. 준비서류 : 주민등록등본 1부, 백신접종증명서(2차 완료 해당시)                     (합격자 추가제출 서류 : 사진 1매, 통장사본)6. 신청장소 : 본 복지관 1층 노인일자리 사무실",2021-12-17
24,서울특별시 서대문구,지역사회환경개선사업,마감,서울 서대문구천연동,02-6945-0612,"1. 활동시간 : 주 2~3회 / 일 3시간, 월 10회 (총 30시간) 활동2. 활 동 비 : 월 270,000",2021-12-17
25,서울특별시 서대문구,홍제천지킴이,마감,서울특별시 서대문구 홍제동 294-46 유진상가,070-4467-3728,"1.활동시간 : 주 3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 참여자 선발기준표 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 우리은행 통장, 코로나백신 확인서7.신청장소 : 대한노인회 서대문구지회(유진상가 2층)",2021-12-17
26,서울특별시 서대문구,초등학교청결지킴이,마감,서울특별시 서대문구 연희동 168-6 서대문구청,02-330-8928,○ 접수기간 : 2021. 12. 1.(수) ~ 12. 17.(금)         - 접수기간 이후에도 결원발생 시 참여자 접수 연중 시행    ○ 모집유형 : 노인일자리 및 사회활동지원사업 공익활동        ※ ,2021-12-17
27,서울특별시 서대문구,도시환경관리사,마감,,02-6380-9988,"공익형사업1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급 어르신4.신청기간 : 2021년12월1일(수)~12월17일(금5.제외대상자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발7.준비서류 : 주민등록등본, 코로나 백신 접종 증명 서류8.신청장소 : 오프라인 (서대문시니어클럽, 관내 주민센터)",2021-12-17
28,서울특별시 서대문구,도서관지원,마감,,070-4353-4526,"공익형사업1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급 어르신4.신청기간 : 2021년12월1일(수)~12월17일(금)5.제외대상자 : - 국민기초생활보장법에 의한 생계급여수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발7.준비서류 : 주민등록등본 , 관련자격증 사본8.신청장소 : 오프라인 (서대문시니어클럽, 관내 주민센터)",2021-12-17
29,서울특별시 서대문구,아이스팩재활용사업,마감,,02-6380-9988,"1. 활동시간 : 일 3시간 / 주 2-3회 / 월 30시간 이상2. 활동비: 월270,000원3. 신청자격 : 만 65세 이상 기초연금수급자4. 준비서류 : 주민등록등본 1부(3개월이내), 코로나19백신접종 확인가능 서류5. 문의 : ***-****-****6. 접수 : 서대문구 모래내로 13길 13, 2층 서대문시니어클럽",2021-12-17
30,서울특별시 서대문구,복지시설도우미,마감,,070-4353-4526,"1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부7.신청장소 : 오프라인(서대문시니어클럽, 관내주민센터)",2021-12-17
31,서울특별시 서대문구,학교방역,마감,,02-6380-9988,"1. 활동시간 : 일 3시간 / 주 2-3회 / 월 30시간 이상2. 활동비: 월270,000원3. 신청자격 : 만 65세 이상 기초연금수급자4. 준비서류 : 주민등록등본 1부(3개월이내), 코로나19백신접종 확인가능 서류5. 문의 : ***-****-****6. 접수 : 서대문구 모래내로 13길 13, 2층 서대문시니어클럽",2021-12-17
32,서울특별시 서대문구,어르신과 함께하는 돌봄 서비스,마감,서울 서대문구연희동,02-337-5437,     노노케어(어르신과 함께하는 돌봄 서비스) 참여자모집 !!!             1.활동기간 : 2월~11월(10개월형)2.활동시간 : 주 2~3회 / 월10,2021-12-17
33,서울특별시 서대문구,길고양이 화장실 관리,마감,서울특별시 서대문구 연희동 168-6 서대문구청,02)330-1698,"   ○ 접수기간 : 2021. 12. 1.(수) ~ 12. 17.(금)       - 접수기간 이후에도 결원발생 시 참여자 접수 연중 시행   ○ 모집유형 : 노인일자리 및 사회활동지원사업 공익활동       ※ 세부사업은 『붙임1』 수행기관별 사업목록 참조하기 바라며 사회서비스형, 시장형,취업알선형 모집사항은 해당 기관에 문의    ○ 신청자격 : 만 65세 이상 기초연금수급 어르신    ○ 제외대상자 - 국민기초생활보장법에 의한 생계급여 수급자 - 장기요양보험 등급판정자(1~5급), 인지지원등급 - 국민건강보험 직장가입자 - 정부부처 및 지자체에서 추진 중인 일자리 2개 사업 이상 참여자   ○ 참여기간 : 2022. 1월 ~ 12월      - 세부 사업별 10 ~ 12개월 진행, 사업별 운영기간은 ‘붙임1’ 참조       ※ 참여 개시일은 사업별 수행기관에 문의   ○ 활동시간 : 월 30시간      - 세부 사업별 월 활동일 및 일 활동시간 상이하므로 사업별 활동조건 ‘붙임1’ 참조   ○ 활 동 비 : 월 27만원          ※ 일부 사업 추가수당 지급   ○ 제출서류 : 신청서,개인정보 제공동의서, 주민등록등본, 통장사본(활동비 지급용) 1부   ○ 접수방법 : 수행기관 방문 접수 또는 온라인 접수      ※ 온라인접수 : 노인일자리여기(www.seniorro.or.kr), 복지로(bokjiro.go.kr),                         이메일(luckyhyun0@sdm.go.kr)      ※ 온라인 접수 시 3일 이내 1지망 수행기관 방문하여 사업참여 가능여부 확인해야 함     * 활동 안내 ㅇ 사업명 : 길고양이화장실관리사업 ㅇ 활동기간 : 2022.3.1~ 12.31(10개월)      일 2시간/15회/ 주 3회~4회/ 월 30시간 ㅇ 활동내용 : 길고양이 화장실 및 주변 청소 관리/길고양이 화장실 모래 주기적 교체         ",2021-12-17
34,서울특별시 서대문구,박물관주차장관리사업,마감,서울특별시 서대문구 연희동 168-6 서대문구청,02)330-8928,"  ○ 접수기간 : 2021. 12. 1.(수) ~ 12. 17.(금)       - 접수기간 이후에도 결원발생 시 참여자 접수 연중 시행  ○ 모집유형 : 노인일자리 및 사회활동지원사업 공익활동       ※ 세부사업은 『붙임1』 수행기관별 사업목록 참조하기 바라며 사회서비스형, 시장형,취업알선형 모집사항은 해당 기관에 문의   ○ 신청자격 : 만 65세 이상 기초연금수급 어르신   ○ 제외대상자 - 국민기초생활보장법에 의한 생계급여 수급자 - 장기요양보험 등급판정자(1~5급), 인지지원등급 - 국민건강보험 직장가입자 - 정부부처 및 지자체에서 추진 중인 일자리 2개 사업 이상 참여자    ○ 참여기간 : 2022. 1월 ~ 12월      - 세부 사업별 10 ~ 12개월 진행, 사업별 운영기간은 ‘붙임1’ 참조    ※ 참여 개시일은 사업별 수행기관에 문의    ○ 활동시간 : 월 30시간     - 세부 사업별 월 활동일 및 일 활동시간 상이하므로 사업별 활동조건 ‘붙임1’ 참조    ○ 활 동 비 : 월 27만원          ※ 일부 사업 추가수당 지급      ○ 제출서류 : 신청서,개인정보 제공동의서, 주민등록등본, 통장사본(활동비 지급용) 1부",2021-12-17
35,서울특별시 서대문구,어린이공원방역,마감,,02-6380-9988,"1. 활동시간 : 일 2시간(15회) / 2-3회 / 월 30시간2. 활동비 : 월 270,000원3. 신청자격 : 만 65세이상, 기초연금수급자4. 준비서류 : 주민등록등본 1부(3개월이내), 관련자격증 사본, 코로나19백신접종 확인가능 서류5. 문의 : ***-****-****6. 접수 : 서대문구 모래내로 13길13, 서대문시니어클럽",2021-12-17
36,서울특별시 서대문구,신촌역광장지킴이,마감,서울특별시 서대문구 연희동 168-6 서대문구청,(02)330-1698,○ 접수기간 : 2021. 12. 1.(수) ~ 12. 17.(금)     - 접수기간 이후에도 결원발생 시 참여자 접수 연중 시행○ 모집유형 : 노인일자리 및 사회활동지원사업 공익활동 ○ 신청자격 : 만 ,2021-12-17
37,서울특별시 서대문구,찾아가는거리환경지킴이,마감,서울특별시 서대문구 연희동 168-6 서대문구청,(02)330-1698,○ 접수기간 : 2021. 12. 1.(수) ~ 12. 17.(금)    - 접수기간 이후에도 결원발생 시 참여자 접수 연중 시행○ 모집유형 : 노인일자리 및 사회활동지원사업 공익활동 ○ 신청자격 : 만 65세 이상 기초연금수급 어르신 ○ 제외대상자,2021-12-17
38,서울특별시 서대문구,공공시설봉사,마감,서울 서대문구 북아현로 19길,02-3277-3286,"* 사업명: 공공시설봉사1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.활동기간 : 2022.02.~2022.12(11개월)4.활동내용 : 아동 등하원 지도, 아동보육 및 보호서비스, 지역사회환경개선활동 등5.신청자격 : 만 65세 이상 기초연금수급자6.신청제외자 : - 생계급여자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)7.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발8.준비서류 : 주민등록등본 1부, 통장사본 1부, 건강검진결과서(구 보건증) 1부, 코로나19 백신 접종 완료 확인증 1부9.신청장소 : 오프라인(관내주민센터, 이화여자대학교종합사회복지관), 전화(이화여자대학교종합사회복지관, ***-****-****)",2021-12-17
39,서울특별시 서대문구,교통안전지킴이,마감,,02-6380-9988,1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급 어르신4.신청기간 : 2021년12월1일(수)~12월17일(금)5.제외대상자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급),2021-12-17
40,서울특별시 서대문구,연중노노케어 (홀몸노인돌봄지원사업),마감,서울 서대문구 북아현로 19길,02-3277-3286,"* 사업명: 연중노노케어 (홀몸노인돌봄지원사업)1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.활동기간 : 2022.01.~2022.12(12개월)4.활동내용 : 우리 지역 내 홀몸 노인을 대상으로 돌봄서비스를 제공함으로서 심리사회적 지지체계 형성 및 사회적안전망 구축5.신청자격 : 만 65세 이상 기초연금수급자6.신청제외자 : - 생계급여자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)7.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발8.준비서류 : 주민등록등본 1부, 통장사본 1부, 건강검진결과서(구 보건증) 1부, 코로나19 백신 접종 완료 확인증 1부9.신청장소 : 전화(이화여자대학교 종합사회복지관, ***-****-****), 오프라인(관내주민센터, 이화여자대학교 종합사회복지관)",2021-12-17
