,a,b,c,d,e,f,g
38,인천광역시 부평구,홍돼지마을,마감,,02-2186-9169,제조업/1명/계속고용예정,2022-10-15
39,인천광역시 부평구,진골드,마감,,02-2186-9169,제조업/1명/계속고용예정,2022-10-15
40,인천광역시 부평구,맷돌서리태,마감,,02-2186-9169,제조업/1명/계속고용예정,2022-10-15
41,인천광역시 부평구,(주)유한물산,마감,,02-2186-9059,영업소장/1명/100%계속고용예정,2022-10-12
42,인천광역시 부평구,(주)건설산업안전보건교육센터,마감,,02-2186-9169,영업소장/1명/100%계속고용예정,2022-10-08
43,인천광역시 부평구,(주)에스엘엠,마감,,02-2186-9169,영업소장/1명/100%계속고용예정,2022-10-08
44,인천광역시 부평구,프래들,마감,,010-6353-0893,영업소장/1명/100%계속고용예정,2022-10-07
45,인천광역시 부평구,참재가노인복지센터,마감,,02-2186-9124,영업소장/1명/100%계속고용예정,2022-10-07
46,인천광역시 부평구,밤비니어린이집,마감,,02-2186-9169,영업소장/1명/100%계속고용예정,2022-10-07
47,인천광역시 부평구,유아이디포스,마감,,010-4848-5527,영업소장/1명/100%계속고용예정,2022-10-07
48,인천광역시 부평구,태영생막창,마감,,010-3863-7944,영업소장/1명/100%계속고용예정,2022-09-30
49,인천광역시 부평구,밤일 숯불 장작구이,마감,,010-4067-3569,영업소장/1명/100%계속고용예정,2022-09-30
50,인천광역시 부평구,(주)유진비앤에프,마감,,010-3830-6559,영업소장/1명/100%계속고용예정,2022-09-30
51,인천광역시 부평구,일품양평해장국 봉곡점,마감,,010-8515-1693,영업소장/1명/100%계속고용예정,2022-09-30
52,인천광역시 부평구,(주)대한푸드상회,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-09-26
53,인천광역시 부평구,(주)원버스,마감,,02-2186-9169,시니어인턴십,2022-09-16
54,인천광역시 부평구,주은 인그리디언트,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-09-09
55,인천광역시 부평구,퇴촌순두부,마감,,02-2186-9169,시니어인턴십,2022-09-09
56,인천광역시 부평구,주식회사 비앤코리아,마감,,02-2186-9169,시니어인턴십,2022-09-09
57,인천광역시 부평구,(주)한신코리아,마감,,070-7811-9631,시니어인턴십,2022-09-08
58,인천광역시 부평구,본죽 염창점,마감,,02-2186-9169,시니어인턴십,2022-09-03
59,인천광역시 부평구,명성하나엔지니어링,마감,,070-7778-7979,"기업명 : 명성하나엔지니어링나이 : 만60세 이상 시니어근무장소 : 서울 금천구 가산디지털역 인근 직종 : 감리,사무직근무시간 : 09~18시 (점심시간1시간, 추가휴게30분)근무요일 : 월~금 (주5일)월급여 : 세전300만원(협의)형태 : 정규직",2022-09-01
60,인천광역시 부평구,이플,마감,,010-2412-0467,"기업명 : 명성하나엔지니어링나이 : 만60세 이상 시니어근무장소 : 서울 금천구 가산디지털역 인근 직종 : 감리,사무직근무시간 : 09~18시 (점심시간1시간, 추가휴게30분)근무요일 : 월~금 (주5일)월급여 : 세전300만원(협의)형태 : 정규직",2022-08-31
61,인천광역시 부평구,김밥곡간,마감,,010-6863-9111,"기업명 : 명성하나엔지니어링나이 : 만60세 이상 시니어근무장소 : 서울 금천구 가산디지털역 인근 직종 : 감리,사무직근무시간 : 09~18시 (점심시간1시간, 추가휴게30분)근무요일 : 월~금 (주5일)월급여 : 세전300만원(협의)형태 : 정규직",2022-08-31
62,인천광역시 부평구,(주)바로여기,마감,,010-5318-2157,"기업명 : 명성하나엔지니어링나이 : 만60세 이상 시니어근무장소 : 서울 금천구 가산디지털역 인근 직종 : 감리,사무직근무시간 : 09~18시 (점심시간1시간, 추가휴게30분)근무요일 : 월~금 (주5일)월급여 : 세전300만원(협의)형태 : 정규직",2022-08-31
63,인천광역시 부평구,(주)알파와오메가,마감,,070-8691-4165,-구인내용 -1. 모집직종: 기타 음식 서비스 종사원2. 근무시간: 주 5일 13:00 ~16:00 3. 모집인원: 4명,2022-08-31
64,인천광역시 부평구,(주)비룡기업,마감,,010-5719-3339,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  의료폐기물 운반 4.부서배치 및 참여인원 :  운전(냉동탑차) 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 :  -？오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개-？직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  운전(냉동탑차) 및 물건상하차 10.근무지역 : 서울시 동대문구11.자격사항 : 운전여부(3.5톤)냉동탑차 운반가능자, 신체건강한자12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-08-31
65,인천광역시 부평구,센트럴키즈 어린이집,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-29
66,인천광역시 부평구,킨더바움어린이집,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-25
67,인천광역시 부평구,늘푸른ENE,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-24
68,인천광역시 부평구,친절한 초장집,마감,,010-9876-7720,시니어인턴십,2022-08-19
69,인천광역시 부평구,주선한의원,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-16
70,인천광역시 부평구,단원디자인,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-16
71,인천광역시 부평구,예은유치원,마감,,010-6246-4145,시니어인턴십,2022-08-14
72,인천광역시 부평구,영운교통(주),마감,,02-2186-9169,시니어인턴십,2022-08-13
73,인천광역시 부평구,성도케미칼(주),마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-12
74,인천광역시 부평구,케이컴퍼니서산,마감,,02-2186-9169,시니어인턴십,2022-08-12
75,인천광역시 부평구,주식회사 비콘,마감,,02-2186-9169,제조단순종사원/1명/100%계속고용예정,2022-08-12
76,인천광역시 부평구,(주)대붕이앤씨,마감,,02-2186-9169,제조단순종사원/1명/100%계속고용예정,2022-08-12
77,인천광역시 부평구,주식회사 에이치피시지,마감,, 02-2186-9059,버스기사/1명/100%계속고용예정,2022-08-10
78,인천광역시 부평구,계동남원추어탕,마감,,02-2186-9169,버스기사/1명/100%계속고용예정,2022-08-05
79,인천광역시 부평구,육고기의 달인,마감,,02-2186-9169,버스기사/1명/100%계속고용예정,2022-08-05
80,인천광역시 부평구,일미칼국수,마감,,02-2186-9169,버스기사/1명/100%계속고용예정,2022-08-05
81,인천광역시 부평구,산더미불고기,마감,, 02-2186-9059,주방보조원2명/100%계속고용예정,2022-08-03
82,인천광역시 부평구,증포설렁탕,마감,,02-2186-9169,홀서빙원 1명/100%계속고용예정,2022-08-03
83,인천광역시 부평구,사단법인 굿피플인터내셔날,마감,, 02-2186-9059,경영관리자 1명/100%계속고용예정,2022-08-03
84,인천광역시 부평구,주식회사 건희,마감,,02-2186-9059,"제조단순직 2명, 기타배달원 1명",2022-08-03
85,인천광역시 부평구,마쏘엔지니어링(주),마감,, 02-2186-9059,제조/1명/100%계속고용예정,2022-08-03
86,인천광역시 부평구,주식회사 동심산업,마감,서울특별시 성동구 옥수동 218-1,02-2137-9123,시니어인턴십,2022-08-01
87,인천광역시 부평구,(주)퍼앤에프,마감,,010-3669-0362,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 ,2022-07-31
88,인천광역시 부평구,(주)그린종합식품,마감,,010-9214-9384,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 ,2022-07-31
89,인천광역시 부평구,주식회사화인메이크앤팩,마감,,010-9274-0306,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 ,2022-07-31
90,인천광역시 부평구,주식회사동성피엔피,마감,,010-5595-6388,1.사업명 : 시니어인턴십2.사업목적 :- 노인일자리 활성화 및 신규 일자리창출- 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복- 소득 증대를 통한 경제력 확보- 어르신들의 근무의욕 고취3.사업내용 : ,2022-07-31
91,인천광역시 부평구,주식회사 벨류앤코,마감,,010-4487-9088,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 ,2022-07-31
92,인천광역시 부평구,(주)지엠,마감,,010-4487-9088,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  제조업4.부서배치 및 참여인원 :  설계 및 생산관리  2명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 :    - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개   - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대 9.모집직종 :  설계 및 생산관리 10.근무지역 : 경기도 양주시11.자격사항 : 기계 관련 자격증12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-31
93,인천광역시 부평구,스카이 관리,마감,,010-2868-2629,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  사업시설 관리 서비스업4.부서배치 및 참여인원 :  전기 기계 설비 관리 및 기사 2명5.운영계획 : 시니어인턴십 3개월 운영 후 계속고용6.직무교육 :  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  전기 기계 설비 관리 및 기사   10.근무지역 : 서울시 강북구11.자격사항 : 전기 기계  관련 자격증 우대12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-31
94,인천광역시 부평구,함께라이더스(주),마감,,010-6288-4079,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  사업시설 관리 서비스업4.부서배치 및 참여인원 :  전기 기계 설비 관리 및 기사 2명5.운영계획 : 시니어인턴십 3개월 운영 후 계속고용6.직무교육 :  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  전기 기계 설비 관리 및 기사   10.근무지역 : 서울시 강북구11.자격사항 : 전기 기계  관련 자격증 우대12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-30
95,인천광역시 부평구,우리자원,마감,,010-3871-2725,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  사업시설 관리 서비스업4.부서배치 및 참여인원 :  전기 기계 설비 관리 및 기사 2명5.운영계획 : 시니어인턴십 3개월 운영 후 계속고용6.직무교육 :  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  전기 기계 설비 관리 및 기사   10.근무지역 : 서울시 강북구11.자격사항 : 전기 기계  관련 자격증 우대12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-30
96,인천광역시 부평구,(주)바른이엔지,마감,,010-2470-5105,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  사업시설 관리 서비스업4.부서배치 및 참여인원 :  전기 기계 설비 관리 및 기사 2명5.운영계획 : 시니어인턴십 3개월 운영 후 계속고용6.직무교육 :  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  전기 기계 설비 관리 및 기사   10.근무지역 : 서울시 강북구11.자격사항 : 전기 기계  관련 자격증 우대12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-29
97,인천광역시 부평구,식당 153,마감,,010-5101-1245,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 :  사업시설 관리 서비스업4.부서배치 및 참여인원 :  전기 기계 설비 관리 및 기사 2명5.운영계획 : 시니어인턴십 3개월 운영 후 계속고용6.직무교육 :  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 2명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  전기 기계 설비 관리 및 기사   10.근무지역 : 서울시 강북구11.자격사항 : 전기 기계  관련 자격증 우대12.고용예정인원 : 인턴십 시행 이후 계속고용 또는 신규고용 예정인원 2명 100% 계획",2022-07-29
98,인천광역시 부평구,경원문화,마감,, 02-2186-9169,산업안전원 및 위험관리원 2명/계속고용예정,2022-07-22
99,인천광역시 부평구,해바라기정육식당,마감,,02-2186-9059, ,2022-07-22
100,인천광역시 부평구,티제이이앤씨,마감,, 02-2186-9059,기술영업원 3명/100%계속고용예정,2022-07-18
101,인천광역시 부평구,다해손해사정(주),마감,,02-2186-9059,심사서류정리/1명/100%계속고용예정,2022-07-18
102,인천광역시 부평구,김밥매니아,마감,,02-2186-9059,홀서빙원/1명/100%계속고용예정,2022-07-12
103,인천광역시 부평구,주식회사 비엘존,마감,,010-6253-0859,홀서빙원/1명/100%계속고용예정,2022-07-08
104,인천광역시 부평구,김미자가마솥밥,마감,,02-2186-9059,홀서빙원/1명/ 100%계속고용예정,2022-07-08
105,인천광역시 부평구,안델센어린이집,마감,, 02-2186-9059,기타조리사 1명,2022-07-08
106,인천광역시 부평구,큰집할매순대국 성남점,마감,,02-2186-9059,주방보조원/2명/100%계속고용예정,2022-07-08
107,인천광역시 부평구,진천요양원,마감,, 02-2186-9059,5명/간호조무사.사회복지사/계속고용예정,2022-07-08
108,인천광역시 부평구,김밥나라,마감,, 02-2186-9059,홀서빙원/1명/100%계속고용예정,2022-07-07
109,인천광역시 부평구,크레프트한스,마감,,02-2186-9059,주방보조원/1명/계속고용예정,2022-07-06
110,인천광역시 부평구,성일한우정육점식당,마감,, 02-2186-9059,주방./1명/계속고용예정,2022-07-04
111,인천광역시 부평구,빵카페그랑팡,마감,, 02-2186-9059,주차관리.1명/계속고요예정,2022-07-04
112,인천광역시 부평구,싱싱식당,마감,, 02-2186-9059,홀서빙원/1명/계속고용예정,2022-06-30
113,인천광역시 부평구,번영로주차장,마감,,02-2186-9059,주차장관리/3명/계속고용예정,2022-06-30
114,인천광역시 부평구,(주)화인씨에프,마감,,032-744-5321,주차장관리/3명/계속고용예정,2022-06-30
115,인천광역시 부평구,인공지능과바이오연구,마감,,02-3452-7086,주차장관리/3명/계속고용예정,2022-06-30
116,인천광역시 부평구,도그워커,마감,인천광역시 부평구 삼산동 441-2 노인복지회관,070-4464-2801,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
117,인천광역시 부평구,종로쭈꾸미굴화점,마감,,010-7315-9811,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
118,인천광역시 부평구,브이아이피 텔레콤,마감,,010-2609-1111,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
119,인천광역시 부평구,(주)그린푸드시스템,마감,,010-9214-9384,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
120,인천광역시 부평구,무지개영어도서관 2기 ,마감,,010-5518-5225,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
121,인천광역시 부평구,대왕암전세버스협동조합,마감,,010-2314-5669,"부평구노인복지관 노인일자리 참여자 모집공고1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종증명서7.신청장소 : 부평구노인복지관 1층 상담실 (인천광역시 부평구 굴포로 114, 부평구노인복지관) 서울지하철 7호선 굴포천역 7번출구 삼산경찰서 옆 건물 8.일시 : 2022.6.13.~6.30. ",2022-06-30
