,a,b,c,d,e,f,g
10,인천광역시 강화군,노노교육강사,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
11,인천광역시 강화군,명품마을가꾸기,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
12,인천광역시 강화군,우리마을가꾸기,마감,인천광역시 강화군 길상면 온수리 470-39 노인문화센,032-930-7107,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
13,인천광역시 강화군,노노케어,마감,인천광역시 강화군 길상면 온수리 470-39 노인문화센,032-930-7107,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
14,인천광역시 강화군,내고장환경지킴이,마감,인천광역시 강화군 길상면 온수리 470-39 노인문화센,032-930-7107,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
15,인천광역시 강화군,세대공감하모니,마감,인천광역시 강화군 길상면 온수리 470-39 노인문화센,032-930-7107,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
16,인천광역시 강화군,공공시설관리지원,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
17,인천광역시 강화군,환경지킴이,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
18,인천광역시 강화군,근린생활시설관리지원,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
19,인천광역시 강화군,경로당실버시터,마감,인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관,070-8892-6627,공익형사업     1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 ,2021-12-17
20,인천광역시 계양구,주식회사 한국기계설비,마감,,010-4635-7219,-,2022-12-31
21,인천광역시 계양구,시니어금융업무지원,접수중,인천광역시 계양구 계산동 1064-6 동성프라자,032-546-9662,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-11-30
22,인천광역시 계양구,성주교통(주),마감,,010-8939-4635,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-10-31
23,인천광역시 계양구,동양로지스틱스,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,동양로지스틱스에서 운전원을 모집합니다1. 연   령 : 만60세이상 1종 보통이상 면허 소지자2. 근무지 : 인천 서구3. 급   여 :회사규정에 의함4. 근무시간 : 07~16시5. 연락처 : ***-****-****/김정숙,2022-10-05
24,인천광역시 계양구,진요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-10-03
25,인천광역시 계양구,한성가스충전소,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
26,인천광역시 계양구,세민주간복지센터,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
27,인천광역시 계양구,한국교통,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
28,인천광역시 계양구,정다운요양병원,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
29,인천광역시 계양구,금강상운(주),마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
30,인천광역시 계양구,주식회사 한국기계설비,마감,,010-4635-7219,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-12-31
31,인천광역시 계양구,시니어금융업무지원,접수중,인천광역시 계양구 계산동 1064-6 동성프라자,032-546-9662,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-11-30
32,인천광역시 계양구,성주교통(주),마감,,010-8939-4635,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-10-31
33,인천광역시 계양구,동양로지스틱스,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,동양로지스틱스에서 운전원을 모집합니다1. 연   령 : 만60세이상 1종 보통이상 면허 소지자2. 근무지 : 인천 서구3. 급   여 :회사규정에 의함4. 근무시간 : 07~16시5. 연락처 : ***-****-****/김정숙,2022-10-05
34,인천광역시 계양구,진요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-10-03
35,인천광역시 계양구,한성가스충전소,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
36,인천광역시 계양구,세민주간복지센터,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
37,인천광역시 계양구,한국교통,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
38,인천광역시 계양구,정다운요양병원,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
39,인천광역시 계양구,금강상운(주),마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
40,인천광역시 계양구,대진교통,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
41,인천광역시 계양구,주식회사 글로벌디씨,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
42,인천광역시 계양구,대종스틸,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
43,인천광역시 계양구,(주)세기전기,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
44,인천광역시 계양구,간호재활요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,간호재활요양원에서 조리원으로 일하실 분을 모집합니다1. 직종 : 조리원2. 인원 : 2명3. 근무지역 :인천 계양구 효성동4. 인원 : 2명5. 급여 : 회사규정에 의함6. 연락처 : ***-****-****/김정숙,2022-09-07
45,인천광역시 계양구,서광개발,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,"서광개발에서 직원을 모집합니다1. 직종 : 조경원/1명,  상담 및 접수/1명 (2명)2. 연령 : 만60세이상 건강하신 분3. 근무지 : 인천 서구4. 급여 : 회사규정에 의함5. 근무시간 : 직무에 따름6. 연락처 : ***-****-****/김정숙",2022-09-06
46,인천광역시 계양구,오대양수산,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,오대양수산에서 생산직 직원을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두내3. 직종 : 생산직4. 인원 : 2명5. 급여 : 회사규정에 의함6. 근무시간 : 직무에 의함7. 연락처 : ***-****-****/김정숙,2022-09-05
47,인천광역시 계양구,오대양물산주식회사,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,오대양물산(주)에서 생산직 직원을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두내3. 직종 : 생산직4. 인원 : 1명5. 급여 : 회사규정에 의함6. 근무시간 : 직무에 의함7. 연락처 : ***-****-****/김정숙,2022-09-05
48,인천광역시 계양구,주식회사오대양씨푸드,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,(주)오대양씨푸드에서 일하실 분을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두 부근3. 직종 : 생산직4. 인원 : 1명5. 급여 : 회사규정에 의함6. 연락처 : ***-****-****/김정숙,2022-09-05
49,인천광역시 계양구,세맘스 주식회사,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,세맘스 (주)에서 재단 및 재단 보조자를 모집합니다1. 인원 : 1명2. 근무지역 : 인천 서구 가좌동3. 근무시간 : 09:00~18:004. 급여 : 회사규정에 의함5. 연락처 : ***-****-****/김정숙,2022-08-31
50,인천광역시 계양구,주식회사 한국기계설비,마감,,010-4635-7219,세맘스 (주)에서 재단 및 재단 보조자를 모집합니다1. 인원 : 1명2. 근무지역 : 인천 서구 가좌동3. 근무시간 : 09:00~18:004. 급여 : 회사규정에 의함5. 연락처 : ***-****-****/김정숙,2022-12-31
51,인천광역시 계양구,시니어금융업무지원,접수중,인천광역시 계양구 계산동 1064-6 동성프라자,032-546-9662,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-11-30
52,인천광역시 계양구,성주교통(주),마감,,010-8939-4635,"2022년 노인일자리 및 사회활동사업 中, 사회서비스형사업에 참여할 어르신을 모집합니다.-사업정의 : 노인에게 적합한 사업 중 전문직종 사업을 운영하여 일자리를 창출하는 사업-참여자격 : 만65세 이상 원칙(일부유형 만60세 이상 참여가능) -운영기관 : 2021. 1월~11월(10개월) -근무시간 및 보수기준 : 인건비 1인당 월594,000원, 주휴 및 연차수당 지급 -접수기간 : 2021.11.29.~2021.12.17.(방문접수) *우편, 이메일 접수 불가(주소 : 인천광역시 계양구 장제로 799 동성프라자 5층)-문의 : 계양구 노인인력개발센터(032-9662~4) ",2022-10-31
53,인천광역시 계양구,동양로지스틱스,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,동양로지스틱스에서 운전원을 모집합니다1. 연   령 : 만60세이상 1종 보통이상 면허 소지자2. 근무지 : 인천 서구3. 급   여 :회사규정에 의함4. 근무시간 : 07~16시5. 연락처 : ***-****-****/김정숙,2022-10-05
54,인천광역시 계양구,진요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-10-03
55,인천광역시 계양구,한성가스충전소,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
56,인천광역시 계양구,세민주간복지센터,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
57,인천광역시 계양구,한국교통,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
58,인천광역시 계양구,정다운요양병원,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
59,인천광역시 계양구,금강상운(주),마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
60,인천광역시 계양구,대진교통,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
61,인천광역시 계양구,주식회사 글로벌디씨,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
62,인천광역시 계양구,대종스틸,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
63,인천광역시 계양구,(주)세기전기,마감,,010-8939-4635,"진요양원에서 간호조무사를 모집합니다1. 연령 : 만60세이상2. 직종 : 간호조무사3, 급여 : 회사 규정에 의함4. 근무시간 : 09:00~18:005. 근무지 : 인천 미추홀구]6. 연락처 : ***-****-****/김정숙",2022-09-30
64,인천광역시 계양구,간호재활요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,간호재활요양원에서 조리원으로 일하실 분을 모집합니다1. 직종 : 조리원2. 인원 : 2명3. 근무지역 :인천 계양구 효성동4. 인원 : 2명5. 급여 : 회사규정에 의함6. 연락처 : ***-****-****/김정숙,2022-09-07
65,인천광역시 계양구,서광개발,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,"서광개발에서 직원을 모집합니다1. 직종 : 조경원/1명,  상담 및 접수/1명 (2명)2. 연령 : 만60세이상 건강하신 분3. 근무지 : 인천 서구4. 급여 : 회사규정에 의함5. 근무시간 : 직무에 따름6. 연락처 : ***-****-****/김정숙",2022-09-06
66,인천광역시 계양구,오대양수산,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,오대양수산에서 생산직 직원을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두내3. 직종 : 생산직4. 인원 : 2명5. 급여 : 회사규정에 의함6. 근무시간 : 직무에 의함7. 연락처 : ***-****-****/김정숙,2022-09-05
67,인천광역시 계양구,오대양물산주식회사,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,오대양물산(주)에서 생산직 직원을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두내3. 직종 : 생산직4. 인원 : 1명5. 급여 : 회사규정에 의함6. 근무시간 : 직무에 의함7. 연락처 : ***-****-****/김정숙,2022-09-05
68,인천광역시 계양구,주식회사오대양씨푸드,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,(주)오대양씨푸드에서 일하실 분을 모집합니다1. 연령 : 만60세이상 건강한 자2. 근무지 : 인천 중구 연안부두 부근3. 직종 : 생산직4. 인원 : 1명5. 급여 : 회사규정에 의함6. 연락처 : ***-****-****/김정숙,2022-09-05
69,인천광역시 계양구,세맘스 주식회사,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,세맘스 (주)에서 재단 및 재단 보조자를 모집합니다1. 인원 : 1명2. 근무지역 : 인천 서구 가좌동3. 근무시간 : 09:00~18:004. 급여 : 회사규정에 의함5. 연락처 : ***-****-****/김정숙,2022-08-31
70,인천광역시 계양구,(주)백산휴레텍,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,(주)백산휴레텍에서 생산직 사원으로 일하실 분을 모집합니다1. 자격 : 만60세이상 건강한 자2. 직종 : 생산직/주차관리3. 인원 : 15명4. 급여 : 회사규정에 의함5. 근무시간 : 회사규정에 의함6. 연락처 : ***-****-****,2022-08-31
71,인천광역시 계양구,모모아트,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,모모아트에서 함께 일하실 분을 모집합니다1. 연령 : 만60세이상 자2. 근무지 : 인천 계양구 다남동3. 근무내용 : 화초 및 정원관리4. 모집인원 : 1명5. 근무시간 : 08:00~12:006. 월급여 : 회사규정에 의함(최저시급적용)7. 연락처 : ***-****-****/김정숙,2022-08-15
72,인천광역시 계양구,웰빙푸드,마감,,010-8939-4635,모모아트에서 함께 일하실 분을 모집합니다1. 연령 : 만60세이상 자2. 근무지 : 인천 계양구 다남동3. 근무내용 : 화초 및 정원관리4. 모집인원 : 1명5. 근무시간 : 08:00~12:006. 월급여 : 회사규정에 의함(최저시급적용)7. 연락처 : ***-****-****/김정숙,2022-08-12
73,인천광역시 계양구,세종포장,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,세종포장에서 함께 일하실 분을 모집합니다1. 근무지 : 인천 서구(오류동)2. 근무내용 : 배송직1명/생산직 1명3. 급여 : 회사규정에 의함4. 근무시간 : 8~17시5. 연령 : 만60세이상 건강한 자6. 연락처 : ***-****-****/김정숙,2022-08-05
74,인천광역시 계양구,자연노인전문요양원,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,자연노인전문요양원에서 조리원으로 일하실 분을 모집합니다1. 연령 : 만60세이상2. 근무지 : 남동구 만수동3. 근무시간 : 회사규정에 의함4. 급여 : 회사규정에 의함(최저시급이상)5. 인원 : 2명6. 연락처 : ***-****-****/김정숙,2022-08-04
75,인천광역시 계양구,(주)한국도매물류,마감,,010-8939-4635,자연노인전문요양원에서 조리원으로 일하실 분을 모집합니다1. 연령 : 만60세이상2. 근무지 : 남동구 만수동3. 근무시간 : 회사규정에 의함4. 급여 : 회사규정에 의함(최저시급이상)5. 인원 : 2명6. 연락처 : ***-****-****/김정숙,2022-07-31
76,인천광역시 계양구,주식회사 에이치엠푸드,마감,,010-8939-4635,자연노인전문요양원에서 조리원으로 일하실 분을 모집합니다1. 연령 : 만60세이상2. 근무지 : 남동구 만수동3. 근무시간 : 회사규정에 의함4. 급여 : 회사규정에 의함(최저시급이상)5. 인원 : 2명6. 연락처 : ***-****-****/김정숙,2022-07-31
77,인천광역시 계양구,(주)대광에이치엠,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,(주)태광에이치엠에서 함께 일하실 분을 모집합니다1. 연령 : 만60세이상 자2. 근무내용 : 포장작업3. 급여 : 회사규정에 의함4. 근무지 : 인천 서구 석남동5. 모집인원 2명6. 연락처 : ***-****-****/김정숙,2022-07-12
78,인천광역시 계양구,농업회사법인(주)손맛,마감,인천광역시 계양구 계산동 906 사회복지회관,032-555-6330,농업회사법인 (주)손맛에서 함께 일하실 분을 모집합니다1. 연령 : 만60세이상 건강한 자2. 모집인원 : 생산직/2명3. 급 여 : 회사규정에 의함4. 근무시간 : 회사규정에 의함5. 연락처 : ***-****-****/김정숙,2022-07-10
