,a,b,c,d,e,f,g
11,대전광역시 대덕구,클린서비스,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"장갑 수량 파악, 옷 포장 등(여자)주4일, 오전9시~12:30, 오후13시~16:30최저시급",2022-07-29
12,대전광역시 대덕구,청솔 홈마트,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,2명주6일 11시-19시 160만원,2022-06-08
13,대전광역시 대덕구,토요코인 대전정부청사앞,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"조리사 오전 2명, 오후 2명시급 9200원, 주3~5일 근무",2022-05-26
14,대전광역시 대덕구,명암실버타운,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,조리사 2명주 5일 9시~18시,2022-05-12
15,대전광역시 대덕구,한우영농조합법인 맥우,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,한우 도축 및 육가공 5명도축업 경험자 우대,2022-05-01
16,대전광역시 대덕구,88건강지킴이사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"88건강지킴이 참여자 모집1. 근무시간 : 주 5회, 일3시간, 월 60시간(4주)2. 월 급 여  : 월 712,800원(주휴수당 포함)3. 신청자격 : 대덕구에 거주하는 만 60세 이상4. 신청제외자- 국민기초생활보장법에 의한 생계급여 수급자- 정부부처 및 지자체에서 추진 중인 일자리사업 참여자- 국민건강보험 직장가입자- 장기요양보험 등급판정자(1 ~ 5등급)5. 참여자 선발 : 개별 상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자 순으로 통합 선발6. 준비서류 : 주민등록등본 1부, 신분증7. 접수처 : 대덕구시니어클럽(대덕구 대전로 1032번길 51 오정동)8. 문의사항 : 042)633-8012",2022-04-30
17,대전광역시 대덕구,이지어린이집,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,어린이집 등하교 차량 운전기사 2명스타렉스 운전 가능자,2022-04-15
18,대전광역시 대덕구,건영산업,마감,대전광역시 대덕구 오정동 464-5,042-633-8013,"- 60세 초반 남자, 신탄진 인근 희망- 주 5일, 7시~16시 (8시간), 휴게 12시~13시 (1시간)- 세전 150만원 (주휴수당x)",2022-04-11
19,대전광역시 대덕구,(주)스몰랩,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"만 60세 이상 유성구 품질관리 및 품질보증원 구인근무조건: 8시간  주 5일 근무.자격 요건: 품질관리, 품질보증 경력자",2022-04-07
20,대전광역시 대덕구,청솔홈마트,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,만 60세 이상 남자주 5일 9시~6시 마트 배달원 구인,2022-03-28
21,대전광역시 대덕구,영광의집,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"충청북도 단양군조리사 2명 모집조리 업무 가능자 희망월급여 1,95,440원주 5일, 9시~6시",2022-03-28
22,대전광역시 대덕구,문화합판,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"오정동 만 60세 이상 합판 생산직 구인8시~18시 주 5일, 토요일 격주근무자격요건 무관",2022-03-22
23,대전광역시 대덕구,옥천향수주간보호센터,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,충북 옥천 주간보호 시설  만 60세 이상 남자 운전원 모집.,2022-03-16
24,대전광역시 대덕구,(주) 가을하늘처럼,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,충남 아산 60세 이상 지게차 운전면허 소지자 구인근무시간:8시~19시 주 5일 근무,2022-03-15
25,대전광역시 대덕구,바움유치원,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"유성구운전기사, 업무보조 60세 이상 주 5일 격일제 9시~16시 근무운전대형면허 소지자 구인",2022-03-02
26,대전광역시 대덕구,부모사랑노인주간보호센터,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"노인주야간보호시설 근무자 모집조리사 1명, 기사 1명기사 :운전면허1종소지자조리사 : 유관업무 경력자만60세 이상, 건강하고 복지마인드로 일할 분",2022-03-01
27,대전광역시 대덕구,해피엔젤요양센터,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,대덕구 요양센터 60세이상 조리사 6시~13시2명 구인,2022-02-15
28,대전광역시 대덕구,토들러 유치원,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,유성구 유치원 운전기사 60세 이상 남자 주 5일 4시간 구인,2022-02-15
29,대전광역시 대덕구,드림장애인공동생활가정,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,밤 8시~익일 7시까지 근무할 남자 생활지도원 구인만 60세 이상 (그 외 자격요건 무관),2022-02-11
30,대전광역시 대덕구,주식회사 천일,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,60세이상 배송 및 작업보조주 5일 8시~17시 구인   ,2022-02-11
31,대전광역시 대덕구,대건금속,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,60세 이상 아침 8시~저녁 5시 신탄진 골동품점 용역 구인.,2022-02-11
32,대전광역시 대덕구,고운마음주야간보호센터,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,노인 주야간보호센터 직원모집운전원(운전면허 1종 필수) 및 사회복지사(사회복지사 1종),2022-02-09
33,대전광역시 대덕구,대전요양원,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,동구 조리사/간호사 60세 이상 여자 구인주 5일 9시~6시,2022-01-24
34,대전광역시 대덕구,부모사랑노인복지센터,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"주 6일 일 4시간 차량운행 60세 이상 남 구인.운전면허 1종보통 필수.주 5일 8시~5시 조리사 구인만 60세 이상, 조리사 자격증 필수",2022-01-21
35,대전광역시 대덕구,축제갈비,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,유성구 60세 이상 여자조리보조 구인 일 10시간 근무.,2022-01-21
36,대전광역시 대덕구,싱그린골프,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,60세 이상 조경원 구인신탄진 아침 8시~18시 주5일 근무,2022-01-21
37,대전광역시 대덕구,회덕아이씨주유소충전소,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,60세 이상 남자 주 4~5일 7시간신대동주유소  주유원 구인. ,2022-01-20
38,대전광역시 대덕구,양녕요양병원,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"대전 서구 갈마동 60세 이상 방사선사, 조리사 구인, 주 5일 일 8시간 근무희망방사선사 자격증 필요.",2022-01-20
39,대전광역시 대덕구,성심의 집,마감,대전광역시 대덕구 오정동 464-5,042-633-8013,조리 주5일 8시간 근무 희망.조리사 자격증 필요.,2022-01-19
40,대전광역시 대덕구,취약계층 돌봄시설 활동 지원 사업,마감,대전광역시 대덕구 오정동 454-6 대림빌딩,042-485-8211,조리 주5일 8시간 근무 희망.조리사 자격증 필요.,2021-12-31
41,대전광역시 대덕구,대덕구사회서비스지원사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"대덕구사회서비스지원사업 참여자 모집1. 근무시간 : 주 5회, 일3시간, 월 60시간(4주)2. 월 급 여  : 월 712,800원(주휴수당 포함)3. 신청자격 : 대덕구에 거주하는 만 65세 이상 기초연금 수급자4. 신처제외자- 국민기초생활보장법에 의한 생계급여 수급자- 정부부처 및 지자체에서 추진 중인 일자리사업 참여자- 국민건강보험 직장가입자- 장기요양보험 등급판정자(1 ~ 5등급)5. 참여자 선발 : 개별 상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자 순으로 통합 선발6. 준비서류 : 주민등록등본 1부, 신분증7. 접수처 : 대덕구시니어클럽(대덕구 대전로 1032번길 51 오정동)8. 문의사항 : 042)633-8012",2021-12-31
42,대전광역시 대덕구,실버동행안심서비스사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"실버동행안심서비스지원사업 참여자 모집1. 근무시간 : 주 5회, 일3시간, 월 60시간(4주)2. 월 급 여  : 월 712,800원(주휴수당 포함) 기초연금수급자4. 신처제외자- 국민기초생활보장법에 의한 생계급여 수급자- 정부부처 및 지자체에서 추진 중인 일자리사업 참여자- 국민건강보험 직장가입자- 장기요양보험 등급판정자(1 ~ 5등급)5. 참여자 선발 : 개별 상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자 순으로 통합 선발6. 준비서류 : 주민등록등본 1부, 신분증7. 접수처 : 대덕구시니어클럽(대덕구 대전로 1032번길 51 오정동)8. 문의사항 : 042)633-8012",2021-12-31
43,대전광역시 대덕구,새싹지킴이사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"노인일자리 및 사회활동 지원사업(사회서비스형) 새싹지킴이 사업     1. 활동시간 : 주 5회, 일 3시간, 월 60시간(4주)2. 월 급 여 : 월 712,800원",2021-12-31
44,대전광역시 대덕구,시니어컨설턴트사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"노인일자리 및 사회활동 지원사업(사회서비스형) 시니어컨설턴트1. 활동시간 : 주 5회, 일 3시간, 월 60시간(4주)2. 월 급 여 : 월 712,800원(주휴수당 포함)3. 신청자격 : -  대덕구에 거주하는 만 60세 이상 건강한 어르신   - 컴퓨터 가능한 자4. 신청제외자 :  - 국민기초생활보장법에 의한 생계수급자 - 정부부처 및 지자체에서 추진 중인 일자리 사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1 ~ 5등급)5. 참여자 선발 : 개별 상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자 순으로 통합 선발6. 준비서류 : 주민등록증 1부, 신분증7. 신청장소 : 대덕구시니어클럽(대덕구 대전로1032번길 51 오정동)8. 문의전화 : ***-****-****",2021-12-31
45,대전광역시 대덕구,카페113,마감,대전광역시 대덕구 중리동 113-2,042.631.7772,"시장형사업 '카페113'    1.활동시간 : 주 1-2회(일4시간) / 월 40시간 활동2.활 동 비 : 월 366,400원 / 시급(9,160원)3.신청자격 : 만 60세 이상4.신청제외자 : - 국민기초생활보장법에 의한 생계급여수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급), 인지지원등급5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 사진 1매, 건강보험자격득실 확인서 1부, 관련자격증 사본(또는 관련 이력서)7.신청장소 : 오프라인(사회복지법인 누리봄 일자리사업단/ 대전광역시 대덕구 신탄진로 218번길 57-9 3층)",2021-12-20
46,대전광역시 대덕구,로하스지킴이,마감,대전광역시 대덕구 오정동 464-5,042*633-8012,공익활동 참여자 모집     1.활동시간 : 주 2~3회 / 월 30시간 이상 활동2.활 동 비 : 월 27만원3.신청자격 : 만 ,2021-12-17
47,대전광역시 대덕구,1.3세대 강사파견사업 '실버아름다운보람',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다.노인사회활동지원사업이란 ?65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다.1, 사업참여대상- 만 65세이상 기초노령연금 수급 2. 신청기간 : 2021년 11월 29일(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본- 국민기초생활보장법에 의한 생계급여, 의료급여 수급자* 자활사업 참여 대상- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자*코로나19로 인하여 기관사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
48,대전광역시 대덕구,정류장클린지킴이 '시니어방역단',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다.노인사회활동지원사업이란 ?65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다.1, 사업참여대상- 만 65세이상 기초노령연금 수급 2. 신청기간 : 2021년 11월 29일(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본- 국민기초생활보장법에 의한 생계급여, 의료급여 수급자* 자활사업 참여 대상- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자*코로나19로 인하여 기관사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
49,대전광역시 대덕구,보육교사도우미 '아이사랑',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다. 1, 사업참여대상- 만 65세이상 기초노령연금 수급2. 신청기간 : 2021년 11월 29일(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본6. 선발제외 대상자- 국민기초생활보장법에 의한 생계급여수급자* 자활사업 참여 대상- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자-코로나19로 인하여 기관 사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
50,대전광역시 대덕구,지역아동센터연계사업 '행복디딤돌',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다. 1, 사업참여대상-공익활동: 만 65세이상 기초연금 수급-사회서비스형: 만 65세이상 기초연금미수급자 가능-시장형: 만 60세 이상 사업특성 적합자2. 신청기간 : 2021년 11월29(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 2022년 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본6. 노인일자리 및 사회활동지원사업 신청 제외자- 국민기초생활보장법에 의한 생계급여 수급자- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자*코로나19로 인하여 기관사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
51,대전광역시 대덕구,거리환경지킴이,마감,대전광역시 대덕구 오정동  500 대덕구청,042-608-6775,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다. 1, 사업참여대상-공익활동: 만 65세이상 기초연금 수급-사회서비스형: 만 65세이상 기초연금미수급자 가능-시장형: 만 60세 이상 사업특성 적합자2. 신청기간 : 2021년 11월29(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 2022년 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본6. 노인일자리 및 사회활동지원사업 신청 제외자- 국민기초생활보장법에 의한 생계급여 수급자- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자*코로나19로 인하여 기관사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
52,대전광역시 대덕구,행복도시락배달,마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, ",2021-12-17
53,대전광역시 대덕구,드림톡톡 상담원,마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, ",2021-12-17
54,대전광역시 대덕구,교통안전횡단보도도우미 '시니어 녹색단',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2021년 노인사회활동지원사업 참여자를 모집하고 있습니다.노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다.노인사회활동지원사업이란 ?65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다.1, 사업참여대상- 만 65세이상 기초노령연금 수급2. 신청기간 : 2021년 11월 29일(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본6. 선발제외 대상자- 국민기초생활보장법에 의한 생계급여, 의료급여 수급자* 자활사업 참여 대상* 국가유공자, 북한이탈주민 등의 사유로 의한 의료급여 1종은 참여가능- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자",2021-12-17
55,대전광역시 대덕구,도서관관리지원사업 '꿈꾸는 도서관',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2021년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, ",2021-12-17
56,대전광역시 대덕구,환경관리도우미 '스쿨케어',마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, 보급하여 소득창출 및 사회참여 기회를 제공하고 사회구성원으로서의 성취감을 고취시켜 건강하고 활기찬 노후생활 보장하기 위해 정부에서 추진하는 공익사업을 말합니다. 1, 사업참여대상- 만 65세이상 기초노령연금 수급2. 신청기간 : 2021년 11월 29일(월) ~ 수시모집3. 활동기간 : 2022년 1월 ~ 12월4. 급 여 : 월 27만원5. 신청서류 : ① 참여신청서 ② 주민등록등본(신청일자 3개월 이내) ③ 통장사본6. 선발제외 대상자- 국민기초생활보장법에 의한 생계급여수급자* 자활사업 참여 대상- 정부부처 및 지자체에서 추진중인 일자리 참여자 (노인 사회활동 지원 사업 포함)- 직장가입자 및 장기요양보험 등급 판정자- 전년도 노인일자리사업 부적격 참여자-코로나19로 인하여 기관 사정에 따라 환경정리 등 변경하여 진행할 수 있다.",2021-12-17
57,대전광역시 대덕구,버스정류장 청결방역단활동,마감,대전광역시 대덕구 중리동 113-2,042.631.7772,"공익형사업1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금 수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여수급자  - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부,  신분증7.신청장소 : 오프라인(대전광역시 대덕구 신탄진로218번길 57-9  3층 사회복지법인 누리봄 일자리사업단8.기타사항 : ",2021-12-17
58,대전광역시 대덕구,노노케어,마감,대전광역시 대덕구 읍내동  517-14 대덕구노인종합복지회관,042-625-0766,"2022년 노인사회활동지원사업 참여자 모집 대덕구노인종합복지관에서는 어르신들의 사회참여 및 소득을 지원하고자 2020년 노인사회활동지원사업 참여자를 모집하고 있습니다. 노인일자리 사업 참여를 희망하는 어르신들은 많은 참여 바랍니다. 노인사회활동지원사업이란 ? 65세이상 노인의 특성에 맞는 노인사회활동지원을 창출, ",2021-12-17
59,대전광역시 대덕구,방과후돌봄도우미,마감,,042-331-8012,"공익형사업1.활동시간 : 주 2~3회 / 월 30시간 활동2.활동내용: 관내 유치원 어린이집 방과후돌봄교실 보조지원3.활 동 비 : 월 27만원4.신청자격 : 만 65세 이상 기초연금수급자,5.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 2개이상 참여자(노인일자리 및 사회활동지원사업내 중복참여 불가) - 국민건강보험 직장가입자(취업알선형사업 제외) - 장기요양보험 등급판정자(1~5등급), 인지지원등급6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발7.준비서류 : 주민등록등본 1부, 신분증, 건강보험자격득실 확인서 1부, 코로나19 예방접종증명서 1부8.신청장소 : 오프라인(참살이사회적협동조합 3층), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)",2021-12-17
60,대전광역시 대덕구,튼튼 운동시설 안전 점검단 사업,마감,대전광역시 대덕구 오정동 454-6 대림빌딩,042-485-8211,"공익형사업1.활동시간 : 주 2~3회 / 월 30시간 활동2.활동내용: 관내 유치원 어린이집 방과후돌봄교실 보조지원3.활 동 비 : 월 27만원4.신청자격 : 만 65세 이상 기초연금수급자,5.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 2개이상 참여자(노인일자리 및 사회활동지원사업내 중복참여 불가) - 국민건강보험 직장가입자(취업알선형사업 제외) - 장기요양보험 등급판정자(1~5등급), 인지지원등급6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발7.준비서류 : 주민등록등본 1부, 신분증, 건강보험자격득실 확인서 1부, 코로나19 예방접종증명서 1부8.신청장소 : 오프라인(참살이사회적협동조합 3층), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)",2021-12-17
61,대전광역시 대덕구,해피급식지원사업,마감,대전광역시 대덕구 오정동 464-5,042-633-8012,"공익활동 참여자 모집1.활동시간 : 주 2~3회 / 월 30시간 이상 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 신분증 사본 1부7.신청장소 : 오프라인- 대덕구시니어클럽 방문접수(대전 대덕구 대전로1032번길 51, 1층)",2021-12-17
