,a,b,c,d,e,f,g
15,대구광역시 남구,하얀민들레노인요양원,마감,,010-5418-7170,"만 60세 이상 시니어 고용 * 참여 대상자 : 만 60세 이상* 우대 사항 : 보건관련 자격증 소시자 우대* 참여제외 : 중앙정부 및 지방자치단쳬 재정지원일자리사업 등에 참여중인 자  요양보호사, 경비원, 청소원, 환경미화원, 방역원, 자영업자 등  참여기업과 가족관계에 있는 자  인턴십 참여직전 90일 이내 해당 기업에 취업 사실이 잇는자  4대보험 이중 취득자 등 참여 불가",2022-12-31
16,대구광역시 남구,주식회사 그린피아,접수중,,010-6567-7963,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 시설 전기,보일러 등 관리원 2명, 주차안내관리원 3명근무지역 : 대구경북권내자격사항 : 관련자격증자 우대고요예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
17,대구광역시 남구,인터불고컨트리클럽 주식회사,마감,,010-3505-7136,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 시설 전기,보일러 등 관리원 2명, 주차안내관리원 3명근무지역 : 대구경북권내자격사항 : 관련자격증자 우대고요예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
18,대구광역시 남구,우리주간보호센터,마감,,010-8459-0095,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
19,대구광역시 남구,주식회사 지유우주스포츠센터,마감,,010-3111-0006,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
20,대구광역시 남구,(주)남부써비스,마감,,010-9381-3396,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
21,대구광역시 남구,종려요양공동생활가정,접수중,,010-2818-8753,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
22,대구광역시 남구,우진종합관리(주),마감,,010-3812-9810,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
23,대구광역시 남구,주식회사월드,마감,,010-3479-2709,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
24,대구광역시 남구,수목원실버타운,마감,,010-8377-4756,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
25,대구광역시 남구,대양노인주간보호센터,접수중,,010-5542-5124,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
26,대구광역시 남구,수성마디정형외과의원,마감,,010-6709-2282,"실시인원 : 인턴 5명모집연령대 : 60대이상모집직종 : 어르신 식사 등 조리사 2명, 조리보조원 1명, 어르신 송영 운전원 1명근무지역 : 대구권내자격사항 : 관련 자격증자 우대고용예정인원 : 인턴십 시행이수 계속 고용 또는 신규고용 예정인원 5명 100% 계획",2022-12-31
27,대구광역시 남구,라이크디즈 주식회사,마감,,053-472-2280,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.부서배치 및 참여인원 : 갤러리매니저 1명,2022-12-31
28,대구광역시 남구,주식회사 우진토스템,마감,,010-3812-9810,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.부서배치 및 참여인원 : 갤러리매니저 1명,2022-12-31
29,대구광역시 남구,HD산업,접수중,,010-3545-1180,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.부서배치 및 참여인원 : 갤러리매니저 1명,2022-12-31
30,대구광역시 남구,(주)대양복지센터,접수중,,010-3828-1036,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.부서배치 및 참여인원 : 갤러리매니저 1명,2022-12-31
31,대구광역시 남구,주식회사 제이앤하우스,마감,,053-472-2280,"모집 대상: 만 60세 이상 시니어 자격요건 : 미싱, 커튼 제조 가능한 자",2022-12-31
32,대구광역시 남구,대성사인쇄사,마감,,010-3527-7435,"모집 대상: 만 60세 이상 시니어 자격요건 : 미싱, 커튼 제조 가능한 자",2022-12-31
33,대구광역시 남구,성모 아웃소싱,마감,,053-472-2280,"모집 대상: 만 60세 이상 시니어 자격요건 : 미싱, 커튼 제조 가능한 자",2022-12-31
34,대구광역시 남구,주식회사진성티에스,마감,,053-472-2280,"* 참여 대상자 : 만 60세 이상* 지원내용 : 3개월간 인턴십 참여 후 계속건로계약 체결시 1인당 최대 330만원 인건비 지급* 참여제외 : 중앙정부 및 지방자치단쳬 재정지원일자리사업 등에 참여중인 자  요양보호사, 경비원, 청소원, 환경미화원, 방역원, 자영업자 등  참여기업과 가족관계에 있는 자  인턴십 참여직전 90일 이내 해당 기업에 취업 사실이 있는자  4대보험 이중 취득자 등 참여 불가",2022-12-31
35,대구광역시 남구,영진운수(주),마감,,053-472-2280,"* 참여 대상자 : 만 60세 이상* 지원내용 : 3개월간 인턴십 참여 후 계속건로계약 체결시 1인당 최대 330만원 인건비 지급* 참여제외 : 중앙정부 및 지방자치단쳬 재정지원일자리사업 등에 참여중인 자  요양보호사, 경비원, 청소원, 환경미화원, 방역원, 자영업자 등  참여기업과 가족관계에 있는 자  인턴십 참여직전 90일 이내 해당 기업에 취업 사실이 있는자  4대보험 이중 취득자 등 참여 불가",2022-12-31
36,대구광역시 남구,언더로뎀요양병원,마감,,053-325-7100,"* 참여 대상자 : 만 60세 이상* 지원내용 : 3개월간 인턴십 참여 후 계속건로계약 체결시 1인당 최대 330만원 인건비 지급* 참여제외 : 중앙정부 및 지방자치단쳬 재정지원일자리사업 등에 참여중인 자  요양보호사, 경비원, 청소원, 환경미화원, 방역원, 자영업자 등  참여기업과 가족관계에 있는 자  인턴십 참여직전 90일 이내 해당 기업에 취업 사실이 있는자  4대보험 이중 취득자 등 참여 불가",2022-12-31
37,대구광역시 남구,금상노인복지센터,접수중,,010-7722-1960,"실시인원 : 인턴 2명모집연령대 : 60대이상모집직종 : 주방조리보조원 1종, 운전원 1명근무지역 : 대구 북구자격사항 : 신체건강한 분, 경력 무관, 운전원 운전면허 1종보통이상자고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 2명 100%계획",2022-12-31
38,대구광역시 남구,(주)신동아전세관광,접수중,,010-8305-0509,"실시인원 : 인턴 3명모집연령대 : 60대이상모집직종 : 관광버스운전원10.근무지역 : 대구권내11.자격사항 : 신체건강한 분, 경력사항 무관, 운전면허 1종대형 소지자12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 3명 100%계획",2022-12-31
39,대구광역시 남구,주식회사 대범물류시스템,접수중,,010-2347-8066,"주문물류 작업장내 적재 구인물류확인 및 분류, 파렛 적재 업무",2022-12-31
40,대구광역시 남구,오케이아웃소싱주식회사,접수중,,010-4155-3660,재활병원 병동지원인력 구인휠체어로 환자이동등의 업무,2022-12-31
41,대구광역시 남구,대안주간보호센터,마감,,053 472 2280,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 노인 주간보호센터4.부서배치 및 참여인원 : 조리사 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육",2022-10-29
42,대구광역시 남구,바른푸드앤떡고물 유한회사,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 1명2. 모집직종 : (6179) 기타판매단순종사원 1명3. 직무내용 : 단순판매업무4. 근무시간 : 14:00~18:00(4시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-09-14
43,대구광역시 남구,비전헬스케어주식회사,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■     1. 모집인원 : 1명2. 모집직종 : (0283)자재구매물류사원3. 직무내용 : 구매,물류업무4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 ",2022-07-31
44,대구광역시 남구,위드림,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■？？1. 모집인원 : 1명2. 모집직종 : (8360) 전기전자부품제품조립원3. 직무내용 : 전자회로설계제조4. 근무시간 : 13:00~18:005. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-31
45,대구광역시 남구,주식회사 동재시스템,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 10명2. 모집직종 : (162) 전기가스수도관리자 10명3. 직무내용 : 시설관리업무4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-31
46,대구광역시 남구,지성산업주식회사,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 2명2. 모집직종 : (1532) 전자공학 기술자 및 연구원 3. 직무내용 : 전자공학관련4. 근무시간 : 10:00~17:005. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-31
47,대구광역시 남구,주식회사 테크브릿지,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 1명2. 모집직종 : (8360)전기전자부품제품조립원 1명3. 직무내용 : 전자부품제조4. 근무시간 : 13:00~18:005. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-31
48,대구광역시 남구,효림세무회계사무소,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 2명2. 모집직종 : (0271)회계사무원 3. 직무내용 : 회계업무4. 근무시간 : 09:00~13:005. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 ",2022-07-31
49,대구광역시 남구,조일교통,마감,,053-472-2280,"* 참여 대상자 : 만 60세 이상* 지원내용 : 3개월간 인턴십 참여 후 계속건로계약 체결시 1인당 최대 330만원 인건비 지급* 참여제외 : 중앙정부 및 지방자치단쳬 재정지원일자리사업 등에 참여중인 자  요양보호사, 경비원, 청소원, 환경미화원, 방역원, 자영업자 등  참여기업과 가족관계에 있는 자  인턴십 참여직전 90일 이내 해당 기업에 취업 사실이 있는자  4대보험 이중 취득자 등 참여 불가",2022-07-26
50,대구광역시 남구,엘앤에스(주),마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 2명2. 모집직종 : (8900) 제조단순종사원 3. 직무내용 : 단순 제조업무4. 근무시간 : 09시~18시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002",2022-07-15
51,대구광역시 남구,(주)스타플러스,마감,,053-262-6002,■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 1명2. 모집직종 : (8900) 제조단순종사원 1명3. 직무내용 : 단순 제조업무4. 근무시간 : 09시~18시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 ,2022-07-15
52,대구광역시 남구,동원,마감,,053-262-6001,----------------------------------------------------------------------------■ 2022년 시니어 인턴 참여자 모집 ■     1. 모집인원 : 5명2. 모집직종 : (8900)제조단순종사원3. 직무내용 : 단순생산종사원4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접,2022-07-15
53,대구광역시 남구,콘텐츠랩 슬러그,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 3명2. 모집직종 : (0122)경영지원 관리자3. 직무내용 : 경영지원 업무4. 근무시간 : 10시~17시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 ",2022-07-15
54,대구광역시 남구,노벨요양병원,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 15명2. 모집직종 : (304) 간호사 15명3. 직무내용 : 간호업무4. 근무시간 : 07시~16시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 ",2022-07-15
55,대구광역시 남구,주식회사 글로벌모터서비스,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 2명2. 모집직종 : (6229) 기타자동차운전원3. 직무내용 : 자동차운전4. 근무시간 : 09시~18시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 ",2022-07-15
56,대구광역시 남구,우진큐피디,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 3명2. 모집직종 : (8900) 제조단순종사원3. 직무내용 : 단순 제조업무4. 근무시간 : 09시~18시5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002",2022-07-15
57,대구광역시 남구,CJ대한통운 사하대리점,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 1명2. 모집직종 : (123)마케팅광고홍보관리자3. 직무내용 : 마케팅 업무4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-14
58,대구광역시 남구,신해물류,마감,,053-262-6--2,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 10명2. 모집직종 : (8831)목재가구 생산3. 직무내용 : 목재가구 생산4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-09
59,대구광역시 남구,바로등기 주식회사,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 4명2. 모집직종 : (0295)전산자료 입력원 4명3. 직무내용 : 전산자료 입력4. 근무시간 : 10:00~16:005. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-07-02
60,대구광역시 남구,주식회사 까투리,마감,,053-262-6001,,2022-06-30
61,대구광역시 남구,청원.태영아파트입주자대표회,마감,,053-262-6002,"■ 2022년 시니어 인턴 참여자 모집 ■1. 모집인원 : 3명2. 모집직종 : (162)전기가스수도관리자 3명3. 직무내용 : 아파트 시설관리4. 근무시간 : 09:00~18:00(8시간)5. 급     여 : 최저임금 수준 이상 (면접 후 협의가능)6.자격요건 : 만 60세 이상으로 해당 직무를 수행할 수 있는 신체적으로 건강한 미취업자7.신청방법 : 전화 문의 후 직접 방문 또는 동행면접8.제출서류 : 이력서, 주민등록증 9.문 의 처 : 빛글 협동조합  사업담당자 T.262-6002  ",2022-06-30
